id;vin_number;registration_number;date_sent_to_fic;date_fixed;milage;car_element_name;fault_severity;cost;mechanics_report
251;E87VTKBK17100137;A8100137;2000-06-09;2000-06-13;14735;Wydech;2;5365;Komentarz mechanika
252;E87VTKBK17100137;A8100137;2000-07-13;2000-07-20;14383;Warczy;3;8943;Komentarz mechanika
253;E87VTKBK17100137;A8100137;2000-09-20;2000-10-01;14903;Silnik;9;9176;Komentarz mechanika
254;E61NNASC13100139;X8100139;2000-06-01;2000-06-10;20042;Silnik;1;2341;Komentarz mechanika
255;E61NNASC13100139;X8100139;2000-08-10;2000-08-11;20316;Warczy;10;9635;Komentarz mechanika
256;N69WWHLX51100140;G6100140;2000-07-01;2000-07-11;14225;Hamulce;3;6164;Komentarz mechanika
257;W47UOCWN55100141;G4100141;2000-06-01;2000-06-04;14368;Warczy;5;9613;Komentarz mechanika
258;W59ABMKX93100142;Y5100142;2000-06-01;2000-06-05;11895;Warczy;4;7493;Komentarz mechanika
259;Y12TMJHI20100143;U0100143;2000-07-01;2000-07-10;13782;Warczy;10;5367;Komentarz mechanika
260;Y12TMJHI20100143;U0100143;2000-09-10;2000-09-12;14299;Hamulce;5;219;Komentarz mechanika
261;Y12TMJHI20100143;U0100143;2000-10-12;2000-10-22;14482;Hamulce;2;5834;Komentarz mechanika
262;F63SJNEN57100144;C0100144;2000-08-01;2000-08-06;20039;Warczy;7;5153;Komentarz mechanika
263;J78GQLEN26100145;T2100145;2000-08-01;2000-08-08;14181;Silnik;2;3773;Komentarz mechanika
264;J78GQLEN26100145;T2100145;2000-10-08;2000-10-11;14094;Silnik;7;2767;Komentarz mechanika
265;J78GQLEN26100145;T2100145;2000-10-11;2000-10-21;14543;Warczy;4;5765;Komentarz mechanika
266;J78GQLEN26100145;T2100145;2000-10-21;2000-10-24;14624;Silnik;9;615;Komentarz mechanika
267;P83WLSUC53100147;A3100147;2000-08-01;2000-08-06;20425;Hamulce;7;7874;Komentarz mechanika
268;R49TAHWV77100148;H3100148;2000-07-01;2000-07-08;13785;Hamulce;4;8255;Komentarz mechanika
269;B79FSVEC08100149;M9100149;2000-08-01;2000-08-01;19451;Wydech;8;3849;Komentarz mechanika
270;B79FSVEC08100149;M9100149;2000-09-01;2000-09-06;19041;Silnik;1;1319;Komentarz mechanika
271;B79FSVEC08100149;M9100149;2000-10-06;2000-10-08;19373;Warczy;4;9281;Komentarz mechanika
272;B79FSVEC08100149;M9100149;2000-10-08;2000-10-15;18998;Warczy;1;144;Komentarz mechanika
273;Q65RDMID58100150;L8100150;2000-08-01;2000-08-04;17977;Silnik;2;2416;Komentarz mechanika
274;Q65RDMID58100150;L8100150;2000-09-04;2000-09-06;17495;Wydech;5;3990;Komentarz mechanika
275;Q65RDMID58100150;L8100150;2000-09-06;2000-09-12;17588;Wydech;3;8931;Komentarz mechanika
276;L96KIAUA95100151;V9100151;2000-06-01;2000-06-08;13984;Silnik;6;4051;Komentarz mechanika
277;L96KIAUA95100151;V9100151;2000-06-08;2000-06-09;13516;Wydech;4;5049;Komentarz mechanika
278;L96KIAUA95100151;V9100151;2000-07-09;2000-07-18;14180;Silnik;6;1450;Komentarz mechanika
279;L96KIAUA95100151;V9100151;2000-08-18;2000-08-20;14341;Silnik;4;1743;Komentarz mechanika
280;P91XMIET71100152;U3100152;2000-07-01;2000-07-04;20945;Silnik;9;1486;Komentarz mechanika
281;P91XMIET71100152;U3100152;2000-08-04;2000-08-14;20816;Hamulce;3;4983;Komentarz mechanika
282;P91XMIET71100152;U3100152;2000-09-14;2000-09-15;21041;Hamulce;7;3746;Komentarz mechanika
283;R11MYTGG63100153;J8100153;2000-06-01;2000-06-04;18534;Wydech;9;4948;Komentarz mechanika
284;R11MYTGG63100153;J8100153;2000-06-04;2000-06-07;18189;Hamulce;2;5567;Komentarz mechanika
285;R11MYTGG63100153;J8100153;2000-06-07;2000-06-07;18640;Hamulce;7;9533;Komentarz mechanika
286;J23JFAUZ43100155;Q2100155;2000-06-01;2000-06-03;20418;Warczy;6;7106;Komentarz mechanika
287;J23JFAUZ43100155;Q2100155;2000-07-03;2000-07-06;20553;Hamulce;2;2091;Komentarz mechanika
288;J23JFAUZ43100155;Q2100155;2000-07-06;2000-07-12;20899;Hamulce;6;702;Komentarz mechanika
289;X68WRBXX99100156;Q7100156;2000-07-01;2000-07-10;17132;Silnik;8;8770;Komentarz mechanika
290;X68WRBXX99100156;Q7100156;2000-09-10;2000-09-11;17035;Warczy;7;813;Komentarz mechanika
291;I98LCZCN93100159;Q1100159;2000-07-01;2000-07-02;12916;Hamulce;1;3059;Komentarz mechanika
292;I98LCZCN93100159;Q1100159;2000-08-02;2000-08-04;12324;Hamulce;5;6963;Komentarz mechanika
293;I98LCZCN93100159;Q1100159;2000-10-04;2000-10-06;12526;Hamulce;6;429;Komentarz mechanika
294;I98LCZCN93100159;Q1100159;2000-10-06;2000-10-06;12879;Warczy;3;9792;Komentarz mechanika
295;F23DSYRH91100160;Q0100160;2000-06-01;2000-06-10;19287;Warczy;2;2948;Komentarz mechanika
296;F23DSYRH91100160;Q0100160;2000-07-10;2000-07-10;18638;Silnik;4;5359;Komentarz mechanika
297;S36KLQIW36100161;F0100161;2000-08-01;2000-08-07;18772;Hamulce;7;1612;Komentarz mechanika
298;S36KLQIW36100161;F0100161;2000-09-07;2000-09-11;18929;Wydech;4;6208;Komentarz mechanika
299;S36KLQIW36100161;F0100161;2000-09-11;2000-09-20;18852;Warczy;8;6079;Komentarz mechanika
300;U98DLABE62100163;R8100163;2000-06-01;2000-06-11;17915;Silnik;3;8716;Komentarz mechanika
301;U98DLABE62100163;R8100163;2000-06-11;2000-06-16;17864;Warczy;2;1548;Komentarz mechanika
302;U98DLABE62100163;R8100163;2000-07-16;2000-07-25;17687;Silnik;6;7089;Komentarz mechanika
303;U98DLABE62100163;R8100163;2000-07-25;2000-08-06;17290;Warczy;10;6629;Komentarz mechanika
304;R99EGJNI37100164;U8100164;2000-06-01;2000-06-08;19300;Hamulce;3;5156;Komentarz mechanika
305;J83GKVII02100165;C4100165;2000-08-01;2000-08-06;12096;Warczy;9;9161;Komentarz mechanika
306;G59TZZML98100166;B5100166;2000-08-01;2000-08-07;13092;Warczy;5;1011;Komentarz mechanika
307;G59TZZML98100166;B5100166;2000-08-07;2000-08-14;13254;Wydech;7;3291;Komentarz mechanika
308;G59TZZML98100166;B5100166;2000-10-14;2000-10-15;12638;Wydech;5;7575;Komentarz mechanika
309;L48CGRQE92100167;S6100167;2000-08-01;2000-08-03;21702;Wydech;10;9092;Komentarz mechanika
310;E66FYBBQ32100168;J8100168;2000-07-01;2000-07-06;13008;Silnik;6;8985;Komentarz mechanika
311;N11ALQSK56100169;J6100169;2000-08-01;2000-08-05;15841;Hamulce;7;5647;Komentarz mechanika
312;N11ALQSK56100169;J6100169;2000-08-05;2000-08-10;15662;Silnik;8;7125;Komentarz mechanika
313;L15TWMHY73100170;D8100170;2000-06-01;2000-06-08;16186;Silnik;7;1067;Komentarz mechanika
314;L15TWMHY73100170;D8100170;2000-08-08;2000-08-15;16506;Hamulce;4;4268;Komentarz mechanika
315;L15TWMHY73100170;D8100170;2000-09-15;2000-09-17;16663;Warczy;2;3823;Komentarz mechanika
316;I79KXDXT40100171;V4100171;2000-08-01;2000-08-02;13416;Wydech;1;9308;Komentarz mechanika
317;I79KXDXT40100171;V4100171;2000-10-02;2000-10-05;12904;Silnik;9;8163;Komentarz mechanika
318;M75MTWCB04100172;E2100172;2000-07-01;2000-07-07;11281;Warczy;8;4753;Komentarz mechanika
319;M75MTWCB04100172;E2100172;2000-09-07;2000-09-15;11353;Hamulce;9;9590;Komentarz mechanika
320;M75MTWCB04100172;E2100172;2000-10-15;2000-10-21;11431;Hamulce;8;5511;Komentarz mechanika
321;O21INSWA90100173;I1100173;2000-06-01;2000-06-11;20116;Warczy;8;5967;Komentarz mechanika
322;O21INSWA90100173;I1100173;2000-07-11;2000-07-15;19269;Hamulce;6;6348;Komentarz mechanika
323;I03VWAFA63100174;M1100174;2000-07-01;2000-07-01;18080;Wydech;3;5398;Komentarz mechanika
324;I03VWAFA63100174;M1100174;2000-08-01;2000-08-09;17286;Warczy;4;2704;Komentarz mechanika
325;I03VWAFA63100174;M1100174;2000-10-09;2000-10-09;17773;Silnik;7;2826;Komentarz mechanika
326;I03VWAFA63100174;M1100174;2000-10-09;2000-10-10;17657;Hamulce;2;699;Komentarz mechanika
327;Z27JCIKF75100176;M8100176;2000-07-01;2000-07-03;15763;Warczy;10;6889;Komentarz mechanika
328;Z27JCIKF75100176;M8100176;2000-08-03;2000-08-03;15700;Wydech;4;955;Komentarz mechanika
329;E47SWMBB25100178;Y9100178;2000-08-01;2000-08-07;16477;Silnik;5;1364;Komentarz mechanika
330;E47SWMBB25100178;Y9100178;2000-08-07;2000-08-15;16354;Hamulce;9;2323;Komentarz mechanika
331;C77IAOZJ26100180;T8100180;2000-08-01;2000-08-08;20567;Warczy;4;5325;Komentarz mechanika
332;C77IAOZJ26100180;T8100180;2000-09-08;2000-09-14;20755;Wydech;10;7004;Komentarz mechanika
333;C77IAOZJ26100180;T8100180;2000-11-14;2000-11-22;20821;Hamulce;1;3916;Komentarz mechanika
334;A44QMDZB29100181;D3100181;2000-08-01;2000-08-07;18449;Warczy;4;2774;Komentarz mechanika
335;Q73CFRBF23100182;N3100182;2000-07-01;2000-07-08;13266;Silnik;5;7677;Komentarz mechanika
336;Q73CFRBF23100182;N3100182;2000-09-08;2000-09-17;13004;Warczy;9;3858;Komentarz mechanika
337;Q73CFRBF23100182;N3100182;2000-10-17;2000-10-19;12661;Warczy;2;3146;Komentarz mechanika
338;Q73CFRBF23100182;N3100182;2000-11-19;2000-11-27;13087;Wydech;9;4048;Komentarz mechanika
339;D17CNGOE40100183;W7100183;2000-08-01;2000-08-04;17487;Wydech;2;1351;Komentarz mechanika
340;A99HZQLL57100184;Z5100184;2000-08-01;2000-08-11;18539;Warczy;5;6009;Komentarz mechanika
341;A99HZQLL57100184;Z5100184;2000-10-11;2000-10-14;17962;Silnik;9;1171;Komentarz mechanika
342;A99HZQLL57100184;Z5100184;2000-10-14;2000-10-15;17742;Wydech;9;5345;Komentarz mechanika
343;A99HZQLL57100184;Z5100184;2000-11-15;2000-11-15;17728;Silnik;8;8221;Komentarz mechanika
344;G16AZBYL30100185;T6100185;2000-08-01;2000-08-07;20263;Warczy;6;7050;Komentarz mechanika
345;E33NVBAW19100186;L9100186;2000-06-01;2000-06-11;12611;Wydech;1;8734;Komentarz mechanika
346;E33NVBAW19100186;L9100186;2000-08-11;2000-08-11;13137;Wydech;10;6224;Komentarz mechanika
347;Y03UEGBX52100187;S3100187;2000-08-01;2000-08-04;17434;Silnik;7;531;Komentarz mechanika
348;Y03UEGBX52100187;S3100187;2000-10-04;2000-10-08;16684;Wydech;3;1651;Komentarz mechanika
349;Y03UEGBX52100187;S3100187;2000-10-08;2000-10-15;17292;Hamulce;2;693;Komentarz mechanika
350;B54GRIBB32100189;W4100189;2000-07-01;2000-07-02;11878;Warczy;1;6000;Komentarz mechanika
351;B54GRIBB32100189;W4100189;2000-08-02;2000-08-04;12374;Wydech;2;7445;Komentarz mechanika
352;B54GRIBB32100189;W4100189;2000-10-04;2000-10-10;12416;Warczy;5;7303;Komentarz mechanika
353;B54GRIBB32100189;W4100189;2000-10-10;2000-10-14;12041;Silnik;2;9829;Komentarz mechanika
354;V32YXLHB49100190;R0100190;2000-06-01;2000-06-11;16046;Wydech;5;5035;Komentarz mechanika
355;V32YXLHB49100190;R0100190;2000-08-11;2000-08-15;15684;Silnik;8;5831;Komentarz mechanika
356;X76LIESE95100193;N8100193;2000-06-01;2000-06-10;18759;Silnik;6;1418;Komentarz mechanika
357;X76LIESE95100193;N8100193;2000-06-10;2000-06-15;18588;Wydech;1;5216;Komentarz mechanika
358;X76LIESE95100193;N8100193;2000-07-15;2000-07-25;19240;Wydech;4;9072;Komentarz mechanika
359;X76LIESE95100193;N8100193;2000-09-25;2000-10-03;18444;Wydech;8;1705;Komentarz mechanika
360;A15UIJAH92100194;I2100194;2000-06-01;2000-06-03;18529;Warczy;4;6220;Komentarz mechanika
361;A15UIJAH92100194;I2100194;2000-08-03;2000-08-03;18540;Wydech;8;4452;Komentarz mechanika
362;A15UIJAH92100194;I2100194;2000-10-03;2000-10-03;18298;Warczy;7;9090;Komentarz mechanika
363;A15UIJAH92100194;I2100194;2000-11-03;2000-11-07;18703;Wydech;6;690;Komentarz mechanika
364;B12OTZJM00100195;O0100195;2000-06-01;2000-06-06;15617;Silnik;10;8226;Komentarz mechanika
365;B12OTZJM00100195;O0100195;2000-07-06;2000-07-15;15178;Warczy;8;9092;Komentarz mechanika
366;M20ISCYT31100196;V3100196;2000-07-01;2000-07-10;19906;Warczy;5;442;Komentarz mechanika
367;Y42LFGFY61100197;A8100197;2000-07-01;2000-07-06;16105;Wydech;6;324;Komentarz mechanika
368;Y42LFGFY61100197;A8100197;2000-07-06;2000-07-15;16465;Warczy;4;9488;Komentarz mechanika
369;Y42LFGFY61100197;A8100197;2000-07-15;2000-07-25;16723;Wydech;5;3652;Komentarz mechanika
370;X89LAZQM17100199;J5100199;2000-06-01;2000-06-10;17188;Hamulce;9;487;Komentarz mechanika
371;X89LAZQM17100199;J5100199;2000-07-10;2000-07-18;17180;Warczy;1;7021;Komentarz mechanika
372;X89LAZQM17100199;J5100199;2000-09-18;2000-09-25;17348;Wydech;1;2198;Komentarz mechanika
373;J91LBITK84100201;R9100201;2000-08-01;2000-08-09;12210;Warczy;8;367;Komentarz mechanika
374;J91LBITK84100201;R9100201;2000-08-09;2000-08-13;12313;Warczy;8;603;Komentarz mechanika
375;J91LBITK84100201;R9100201;2000-09-13;2000-09-22;11665;Silnik;6;4929;Komentarz mechanika
376;J91LBITK84100201;R9100201;2000-09-22;2000-10-01;11976;Hamulce;3;433;Komentarz mechanika
377;F90PVYLE28100202;O6100202;2000-08-01;2000-08-04;13793;Warczy;9;8176;Komentarz mechanika
378;F90PVYLE28100202;O6100202;2000-08-04;2000-08-12;13829;Silnik;2;4115;Komentarz mechanika
379;Q83ANHHD75100203;H3100203;2000-06-01;2000-06-03;18924;Hamulce;6;4351;Komentarz mechanika
380;P90QWVQY59100204;M3100204;2000-06-01;2000-06-04;12268;Hamulce;2;1656;Komentarz mechanika
381;P90QWVQY59100204;M3100204;2000-06-04;2000-06-14;11936;Wydech;4;7848;Komentarz mechanika
382;P90QWVQY59100204;M3100204;2000-06-14;2000-06-15;12438;Warczy;3;6732;Komentarz mechanika
383;O74PKHDQ39100205;K9100205;2000-06-01;2000-06-03;18879;Wydech;5;145;Komentarz mechanika
384;O74PKHDQ39100205;K9100205;2000-06-03;2000-06-05;18720;Warczy;9;1375;Komentarz mechanika
385;O74PKHDQ39100205;K9100205;2000-06-05;2000-06-09;18494;Silnik;6;1467;Komentarz mechanika
386;O74PKHDQ39100205;K9100205;2000-06-09;2000-06-18;19228;Warczy;2;8470;Komentarz mechanika
387;Q74OMMXK63100206;G7100206;2000-07-01;2000-07-07;12111;Warczy;5;491;Komentarz mechanika
388;Q74OMMXK63100206;G7100206;2000-08-07;2000-08-13;11964;Wydech;5;5058;Komentarz mechanika
389;F87PJCYQ10100207;F1100207;2000-07-01;2000-07-10;20180;Warczy;7;9440;Komentarz mechanika
390;F87PJCYQ10100207;F1100207;2000-09-10;2000-09-19;20728;Hamulce;8;1096;Komentarz mechanika
391;F87PJCYQ10100207;F1100207;2000-10-19;2000-10-23;20226;Wydech;5;3576;Komentarz mechanika
392;N66BQDNT20100208;S3100208;2000-07-01;2000-07-05;16094;Wydech;3;2889;Komentarz mechanika
393;N66BQDNT20100208;S3100208;2000-08-05;2000-08-06;15858;Wydech;4;4249;Komentarz mechanika
394;N66BQDNT20100208;S3100208;2000-10-06;2000-10-13;16165;Silnik;10;2143;Komentarz mechanika
395;P76SKMPW59100209;P1100209;2000-07-01;2000-07-06;19191;Warczy;3;993;Komentarz mechanika
396;P76SKMPW59100209;P1100209;2000-08-06;2000-08-11;19176;Warczy;3;1644;Komentarz mechanika
397;P76SKMPW59100209;P1100209;2000-09-11;2000-09-18;18618;Wydech;10;5797;Komentarz mechanika
398;P76SKMPW59100209;P1100209;2000-09-18;2000-09-24;18292;Warczy;6;4455;Komentarz mechanika
399;O92NMZFG74100210;Q7100210;2000-07-01;2000-07-03;14972;Silnik;8;7078;Komentarz mechanika
400;O92NMZFG74100210;Q7100210;2000-08-03;2000-08-05;15357;Silnik;10;9932;Komentarz mechanika
401;O92NMZFG74100210;Q7100210;2000-10-05;2000-10-07;15909;Wydech;9;3352;Komentarz mechanika
402;O92NMZFG74100210;Q7100210;2000-12-07;2000-12-15;15387;Wydech;1;9952;Komentarz mechanika
403;M25KCMYF75100211;A4100211;2000-06-01;2000-06-02;15165;Silnik;1;845;Komentarz mechanika
404;M25KCMYF75100211;A4100211;2000-07-02;2000-07-04;14931;Warczy;7;4068;Komentarz mechanika
405;M25KCMYF75100211;A4100211;2000-09-04;2000-09-06;14972;Wydech;1;2283;Komentarz mechanika
406;M25KCMYF75100211;A4100211;2000-09-06;2000-09-11;14582;Wydech;10;5374;Komentarz mechanika
407;B34ABKBM32100212;I2100212;2000-06-01;2000-06-06;15929;Hamulce;8;7486;Komentarz mechanika
408;B34ABKBM32100212;I2100212;2000-07-06;2000-07-09;15689;Wydech;3;721;Komentarz mechanika
409;B34ABKBM32100212;I2100212;2000-07-09;2000-07-17;16154;Warczy;4;6148;Komentarz mechanika
410;L35IJPEC29100213;F6100213;2000-06-01;2000-06-06;12336;Wydech;1;6669;Komentarz mechanika
411;L35IJPEC29100213;F6100213;2000-07-06;2000-07-13;12037;Silnik;2;801;Komentarz mechanika
412;L35IJPEC29100213;F6100213;2000-08-13;2000-08-22;11802;Warczy;9;8736;Komentarz mechanika
413;Z89GXXOQ15100216;Z2100216;2000-08-01;2000-08-01;18209;Warczy;2;569;Komentarz mechanika
414;F51YICYT94100218;P0100218;2000-06-01;2000-06-09;17325;Wydech;1;702;Komentarz mechanika
415;F51YICYT94100218;P0100218;2000-06-09;2000-06-17;17930;Warczy;9;7742;Komentarz mechanika
416;L59QSGQZ45100219;G9100219;2000-07-01;2000-07-10;16511;Hamulce;10;2038;Komentarz mechanika
417;L59QSGQZ45100219;G9100219;2000-09-10;2000-09-15;17393;Silnik;6;4505;Komentarz mechanika
418;L59QSGQZ45100219;G9100219;2000-11-15;2000-11-23;17271;Silnik;9;3973;Komentarz mechanika
419;G73PAGLE73100220;T6100220;2000-08-01;2000-08-04;12263;Warczy;5;9552;Komentarz mechanika
420;G73PAGLE73100220;T6100220;2000-09-04;2000-09-09;12246;Hamulce;7;5101;Komentarz mechanika
421;T83HXGWL31100221;F1100221;2000-07-01;2000-07-11;12108;Wydech;6;4142;Komentarz mechanika
422;T83HXGWL31100221;F1100221;2000-07-11;2000-07-12;12108;Silnik;1;4482;Komentarz mechanika
423;T83HXGWL31100221;F1100221;2000-07-12;2000-07-15;12765;Hamulce;4;6561;Komentarz mechanika
424;T83HXGWL31100221;F1100221;2000-09-15;2000-09-23;12210;Wydech;3;8474;Komentarz mechanika
425;U50GKMYS65100223;B1100223;2000-07-01;2000-07-04;21795;Wydech;9;115;Komentarz mechanika
426;U50GKMYS65100223;B1100223;2000-07-04;2000-07-10;21851;Wydech;2;7472;Komentarz mechanika
427;U50GKMYS65100223;B1100223;2000-09-10;2000-09-12;21379;Wydech;5;3146;Komentarz mechanika
428;T35TSAHJ12100224;K3100224;2000-07-01;2000-07-11;11963;Warczy;7;3256;Komentarz mechanika
429;T35TSAHJ12100224;K3100224;2000-07-11;2000-07-14;12902;Wydech;7;9394;Komentarz mechanika
430;T35TSAHJ12100224;K3100224;2000-08-14;2000-08-19;11982;Silnik;10;383;Komentarz mechanika
431;L89RMPHD19100226;Z3100226;2000-07-01;2000-07-03;13945;Wydech;3;6341;Komentarz mechanika
432;L89RMPHD19100226;Z3100226;2000-09-03;2000-09-03;14046;Wydech;3;1515;Komentarz mechanika
433;L89RMPHD19100226;Z3100226;2000-09-03;2000-09-11;13736;Silnik;9;9875;Komentarz mechanika
434;L89RMPHD19100226;Z3100226;2000-11-11;2000-11-11;13701;Silnik;9;820;Komentarz mechanika
435;S05KWVWT91100227;X1100227;2000-07-01;2000-07-02;15859;Warczy;10;1409;Komentarz mechanika
436;S05KWVWT91100227;X1100227;2000-09-02;2000-09-07;16240;Wydech;8;2164;Komentarz mechanika
437;O59EZKSL88100228;Q5100228;2000-08-01;2000-08-09;13681;Warczy;5;4008;Komentarz mechanika
438;O59EZKSL88100228;Q5100228;2000-08-09;2000-08-11;13542;Silnik;10;5675;Komentarz mechanika
439;O59EZKSL88100228;Q5100228;2000-09-11;2000-09-20;14217;Hamulce;4;8884;Komentarz mechanika
440;T68KJHGJ63100229;W1100229;2000-06-01;2000-06-01;12209;Silnik;3;3030;Komentarz mechanika
441;Z53SDQOH93100231;E0100231;2000-07-01;2000-07-10;12314;Wydech;5;4442;Komentarz mechanika
442;Z53SDQOH93100231;E0100231;2000-08-10;2000-08-13;11811;Silnik;1;7954;Komentarz mechanika
443;Z53SDQOH93100231;E0100231;2000-10-13;2000-10-13;12214;Wydech;10;1737;Komentarz mechanika
444;Z53SDQOH93100231;E0100231;2000-11-13;2000-11-17;11669;Hamulce;4;1519;Komentarz mechanika
445;J62CTYZO40100232;A9100232;2000-07-01;2000-07-09;13310;Warczy;3;592;Komentarz mechanika
446;E84SASIO41100233;H6100233;2000-08-01;2000-08-02;15058;Warczy;8;3815;Komentarz mechanika
447;O85FWPAY08100234;U5100234;2000-06-01;2000-06-11;18239;Warczy;6;5810;Komentarz mechanika
448;O85FWPAY08100234;U5100234;2000-07-11;2000-07-15;17845;Wydech;1;148;Komentarz mechanika
449;O85FWPAY08100234;U5100234;2000-08-15;2000-08-22;18196;Wydech;1;5075;Komentarz mechanika
450;V80ITZHZ17100235;Z9100235;2000-06-01;2000-06-03;18149;Hamulce;5;7229;Komentarz mechanika
451;U44AWSUO03100236;Q1100236;2000-06-01;2000-06-11;11856;Warczy;6;355;Komentarz mechanika
452;U44AWSUO03100236;Q1100236;2000-06-11;2000-06-12;11981;Wydech;4;121;Komentarz mechanika
453;W74MDQKF79100237;J3100237;2000-08-01;2000-08-09;21168;Wydech;2;7170;Komentarz mechanika
454;W59GFOSI05100238;G5100238;2000-07-01;2000-07-07;19949;Hamulce;2;437;Komentarz mechanika
455;W59GFOSI05100238;G5100238;2000-08-07;2000-08-08;20644;Warczy;9;7226;Komentarz mechanika
456;N27HRCFH36100239;H1100239;2000-07-01;2000-07-04;19903;Warczy;4;7781;Komentarz mechanika
457;N27HRCFH36100239;H1100239;2000-07-04;2000-07-05;19132;Warczy;10;7956;Komentarz mechanika
458;N27HRCFH36100239;H1100239;2000-08-05;2000-08-06;19208;Hamulce;7;3963;Komentarz mechanika
459;N27HRCFH36100239;H1100239;2000-08-06;2000-08-15;19668;Warczy;6;6693;Komentarz mechanika
460;Z76WPBQJ57100240;B2100240;2000-08-01;2000-08-01;15931;Warczy;6;7797;Komentarz mechanika
461;Z76WPBQJ57100240;B2100240;2000-08-01;2000-08-06;16323;Wydech;2;5673;Komentarz mechanika
462;Z76WPBQJ57100240;B2100240;2000-09-06;2000-09-16;16648;Silnik;2;3076;Komentarz mechanika
463;Z76WPBQJ57100240;B2100240;2000-11-16;2000-11-24;16803;Hamulce;7;3505;Komentarz mechanika
464;M82TZWLP87100241;Z3100241;2000-06-01;2000-06-02;18137;Hamulce;4;8844;Komentarz mechanika
465;M82TZWLP87100241;Z3100241;2000-07-02;2000-07-07;17378;Silnik;6;5767;Komentarz mechanika
466;M82TZWLP87100241;Z3100241;2000-08-07;2000-08-17;17836;Wydech;3;5586;Komentarz mechanika
467;M82TZWLP87100241;Z3100241;2000-10-17;2000-10-22;17545;Hamulce;9;8345;Komentarz mechanika
468;M76FAKQP27100242;R8100242;2000-08-01;2000-08-01;14295;Hamulce;3;2612;Komentarz mechanika
469;M76FAKQP27100242;R8100242;2000-10-01;2000-10-02;14200;Warczy;9;5194;Komentarz mechanika
470;F67LSIZQ44100243;R9100243;2000-06-01;2000-06-11;16117;Hamulce;1;3222;Komentarz mechanika
471;F67LSIZQ44100243;R9100243;2000-06-11;2000-06-21;16208;Wydech;2;7373;Komentarz mechanika
472;F67LSIZQ44100243;R9100243;2000-08-21;2000-08-24;15921;Wydech;4;4290;Komentarz mechanika
473;I11WSLTT11100244;W1100244;2000-06-01;2000-06-07;16568;Wydech;8;164;Komentarz mechanika
474;Q88UCWBD17100245;D0100245;2000-06-01;2000-06-02;19809;Wydech;4;3790;Komentarz mechanika
475;B12KBFZY19100246;D9100246;2000-06-01;2000-06-04;11344;Warczy;4;5317;Komentarz mechanika
476;B12KBFZY19100246;D9100246;2000-08-04;2000-08-10;11759;Wydech;4;9174;Komentarz mechanika
477;L25CHMMO15100247;U7100247;2000-07-01;2000-07-05;19093;Silnik;2;8216;Komentarz mechanika
478;L25CHMMO15100247;U7100247;2000-08-05;2000-08-06;19684;Warczy;3;5248;Komentarz mechanika
479;L25CHMMO15100247;U7100247;2000-10-06;2000-10-08;19130;Hamulce;7;1933;Komentarz mechanika
480;L25CHMMO15100247;U7100247;2000-10-08;2000-10-17;19573;Warczy;8;6992;Komentarz mechanika
481;A03YUQDO56100248;M9100248;2000-07-01;2000-07-06;17499;Hamulce;10;9282;Komentarz mechanika
482;U83TDCGT24100249;U7100249;2000-06-01;2000-06-04;12057;Warczy;9;2346;Komentarz mechanika
483;U83TDCGT24100249;U7100249;2000-06-04;2000-06-07;11776;Warczy;2;9137;Komentarz mechanika
484;U83TDCGT24100249;U7100249;2000-08-07;2000-08-15;11329;Hamulce;8;911;Komentarz mechanika
485;A74PWRIX16100250;M5100250;2000-07-01;2000-07-07;19090;Wydech;6;5929;Komentarz mechanika
486;A74PWRIX16100250;M5100250;2000-08-07;2000-08-07;18783;Wydech;5;8318;Komentarz mechanika
487;A74PWRIX16100250;M5100250;2000-09-07;2000-09-12;18438;Warczy;2;8993;Komentarz mechanika
488;L17MAPNE68100252;P2100252;2000-08-01;2000-08-09;15053;Wydech;1;764;Komentarz mechanika
489;X22PCUUH37100254;L8100254;2000-07-01;2000-07-06;13258;Warczy;6;7432;Komentarz mechanika
